genre,category,title,year,distribution,description,url,cover_photo
War,Hollywood,The Delta Force,1986,BluRay,A 707 aircraft jetliner on its way from Athens to Rome and then to New York City is hijacked by Lebanese terrorists. The terrorists demand that the pilot take them to Beirut. What the terrorists don't realize is that an elite team of commandoes led by Major McCoy (Norris) and by Colonel Alexander (Marvin) as been called into service to eliminate all terrorists on the jetliner and who's involved in the hijacking and try to retake the plane before the terrorists kill all the hostages. ...<more>,https://fzmovies.net/movie-The%20Delta%20Force--hmp4.htm,https://fzmovies.net/imdb_images/The%20Delta%20Force.jpg
War,Hollywood,Hyena Road,2015,BluRay,"Three different men, three different worlds, three different wars - all stand at the intersection of modern warfare - a murky world of fluid morality where all is not as it seems....<more>",https://fzmovies.net/movie-Hyena%20Road--hmp4.htm,https://fzmovies.net/imdb_images/Hyena.Road.2015.jpg
War,Hollywood,Full Metal Jacket,1987,BluRay,"A two-segment look at the effect of the military mindset and war itself on Vietnam era Marines. The first half follows a group of recruits in boot camp under the command of the punishing Gunnery Sergeant Hartman. The second half shows one of those recruits, Joker, covering the war as a correspondent for Stars and Stripes, focusing on the Tet offensive. ...<more>",https://fzmovies.net/movie-Full%20Metal%20Jacket--hmp4.htm,https://fzmovies.net/imdb_images/Full%20Metal%20Jacket.jpg
War,Hollywood,Lincoln,2012,BluRay,"In 1865, as the American Civil War winds inexorably toward conclusion, U.S. president Abraham Lincoln endeavors to achieve passage of the landmark constitutional amendment which will forever ban slavery from the United States. However, his task is a race against time, for peace may come at any time, and if it comes before the amendment is passed, the returning southern states will stop it before it can become law. Lincoln must, by almost any means possible, obtain enough votes from a recalcitrant Congress before peace arrives and it is too late. Yet the president is torn, as an early peace would save thousands of lives. As the nation confronts its conscience over the freedom of its entire population, Lincoln faces his own crisis of conscience -- end slavery or end the war. ...<more>",https://fzmovies.net/movie-Lincoln--hmp4.htm,https://fzmovies.net/imdb_images/Lincoln.2012.jpg
War,Hollywood,Apocalypse Now - Final Cut,1979,BluRay,"It is the height of the war in Vietnam, and U.S. Army Captain Willard is sent by Colonel Lucas and a General to carry out a mission that, officially, 'does not exist - nor will it ever exist'. The mission: To seek out a mysterious Green Beret Colonel, Walter Kurtz, whose army has crossed the border into Cambodia and is conducting hit-and-run missions against the Viet Cong and NVA. The army believes Kurtz has gone completely insane and Willard's job is to eliminate him! Willard, sent up the Nung River on a U.S. Navy patrol boat, discovers that his target is one of the most decorated officers in the U.S. Army. His crew meets up with surfer-type Lt-Colonel Kilgore, head of a U.S Army helicopter cavalry group which eliminates a Viet Cong outpost to provide an entry point into the Nung River. After some hair-raising encounters, in which some of his crew are killed, Willard, Lance and Chef reach Colonel Kurtz's outpost, beyond the Do Lung Bridge. Now, after becoming prisoners of Kurtz, will Willard & the others be able to fulfill their mission? ...<more>",https://fzmovies.net/movie-Apocalypse%20Now%20-%20Final%20Cut--hmp4.htm,https://fzmovies.net/imdb_images/Apocalypse%20Now.jpg
War,Hollywood,Saints and Soldiers: Airborne Creed,2012,BluRay,,https://fzmovies.net/movie-Saints%20and%20Soldiers:%20Airborne%20Creed--hmp4.htm,https://fzmovies.net/imdb_images/Saints%20and%20Soldiers:%20Airborne%20Creed.jpg
War,Hollywood,Jarhead - Law of Return,2019,BluRay,"Major Ronan Jackson (Devon Sawa), an accomplished fighter pilot for the Israel Defense Forces and son of a U.S. Senator (Robert Patrick), is shot down while flying through Syrian airspace. After miraculously surviving the crash, Jackson is taken captive by a group of Hezbollah militiamen. A…...<more>",https://fzmovies.net/movie-Jarhead%20-%20Law%20of%20Return--hmp4.htm,https://fzmovies.net/imdb_images/Jarhead.Law.Of.Return.2019.jpg
War,Hollywood,Platoon,1986,BluRay,"Chris Taylor is a young, naive American who gives up college and volunteers for combat in Vietnam. Upon arrival, he quickly discovers that his presence is quite nonessential, and is considered insignificant to the other soldiers, as he has not fought for as long as the rest of them and felt the effects of combat. Chris has two non-commissioned officers, the ill-tempered and indestructible Staff Sergeant Robert Barnes and the more pleasant and cooperative Sergeant Elias Grodin. A line is drawn between the two NCOs and a number of men in the platoon when an illegal killing occurs during a village raid. As the war continues, Chris himself draws towards psychological meltdown. And as he struggles for survival, he soon realizes he is fighting two battles, the conflict with the enemy and the conflict between the men within his platoon. ...<more>",https://fzmovies.net/movie-Platoon--hmp4.htm,https://fzmovies.net/imdb_images/Platoon.jpg
War,Hollywood,Atonement,2007,BluRay,"When Briony Tallis, 13 years old and an aspiring writer, sees her older sister Cecilia and Robbie Turner at the fountain in front of the family estate she misinterprets what is happening thus setting into motion a series of misunderstandings and a childish pique that will have lasting repercussions for all of them. Robbie is the son of a family servant toward whom the family has always been kind. They paid for his time at Cambridge and now he plans on going to medical school. After the fountain incident, Briony reads a letter intended for Cecilia and concludes that Robbie is a deviant. When her cousin Lola is raped, she tells the police that it was Robbie she saw committing the deed. ...<more>",https://fzmovies.net/movie-Atonement--hmp4.htm,https://fzmovies.net/imdb_images/Atonement.jpg
War,Hollywood,Danger Close [The Battle of Long Tan],2019,BluRay,"South Vietnam, late afternoon on August 18, 1966 - for three and a half hours, in the pouring rain, amid the mud and shattered trees of a rubber plantation called Long Tan, Major Harry Smith and his dispersed company of 108 young and mostly inexperienced Australian and New Zealand soldiers are…...<more>",https://fzmovies.net/movie-Danger%20Close%20[The%20Battle%20of%20Long%20Tan]--hmp4.htm,https://fzmovies.net/imdb_images/Danger.Close.2019.jpg
War,Hollywood,Top Gunner,2020,BluRay,"Recent graduates of a secluded U.S. Air Force base must protect a gene-editing bio-weapon from the Russian military - who are desperate to seize the deadly viral agent at any cost.
Tags : military...<more>",https://fzmovies.net/movie-Top%20Gunner--hmp4.htm,https://fzmovies.net/imdb_images/Top.Gunner.2020.jpg
War,Hollywood,The Knight of Shadows Between Yin and Yang,2019,WEB-DL,"A legendary demon hunter (Jackie Chan), tracking down beasts that enter the human dimension, assisted by a lawman protégé and a motley group of friendly monsters.
Tags : chinese | china | demon...<more>",https://fzmovies.net/movie-The%20Knight%20of%20Shadows%20Between%20Yin%20and%20Yang%20--hmp4.htm,https://fzmovies.net/imdb_images/The.Knight.of.Shadows.Between.Yin.and.Yang.2020.jpg
