genre,category,title,year,distribution,description,url,cover_photo
Music,Hollywood,Beyond the Lights,2014,BluRay,"The pressures of fame have superstar singer Noni on the edge, until she meets Kaz, a young cop who works to help her find the courage to develop her own voice and break free to become the artist she was meant to be....<more>",https://fzmovies.net/movie-Beyond%20the%20Lights--hmp4.htm,https://fzmovies.net/imdb_images/Beyond.the.Lights.2014.jpg
Music,Hollywood,The Bodyguard 1992,1992,BluRay,"A former Secret Service agent takes on the job of bodyguard to a pop singer, whose lifestyle is most unlike a President's.",https://fzmovies.net/movie-The%20Bodyguard%201992--hmp4.htm,https://fzmovies.net/imdb_images/The.Bodyguard.1992.jpg
Music,Hollywood,Cats,2019,BluRay,A tribe of cats called the Jellicles must decide yearly which one will ascend to the Heaviside Layer and come back to a new Jellicle life. Tags : love | friendship | friend...<more>,https://fzmovies.net/movie-Cats--hmp4.htm,https://fzmovies.net/imdb_images/Cats.2019%20.jpg
Music,Hollywood,Biggie and Tupac,2001,DVDRip,"In 1997, rap superstars <a href=""/name/nm0000637/"">Tupac Shakur</a> and Christopher Wallace (aka Biggie Smalls, <a href=&quot;/name/nm0857263/"">The Notorious B.I.G.</a>) were gunned down in separate incidents, the apparent victims of hip hop's infamous east-west rivalry. Nick Broomfield's film introduces Russell Poole, an ex-cop with damning evidence that suggests the LAPD deliberately fumbled the case to conceal connections between the police, LA gangs and Death Row Records, the label run by feared rap mogul Marion ""Suge"" Knight. ...<more>",https://fzmovies.net/movie-Biggie%20and%20Tupac--hmp4.htm,https://fzmovies.net/imdb_images/Biggie%20and%20Tupac.jpg
Music,Hollywood,The Nightmare Before Christmas,1993,BluRay,"Jack Skellington, the pumpkin king of Halloween Town, is bored with doing the same thing every year for Halloween. One day he stumbles into Christmas Town, and is so taken with the idea of Christmas that he tries to get the resident bats, ghouls, and goblins of Halloween town to help him put on Christmas instead of Halloween -- but alas, they can't get it quite right. ...<more>",https://fzmovies.net/movie-The%20Nightmare%20Before%20Christmas--hmp4.htm,https://fzmovies.net/imdb_images/The%20Nightmare%20Before%20Christmas.jpg
Music,Hollywood,Corpse Bride,2005,BluRay,"When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her....<more>",https://fzmovies.net/movie-Corpse%20Bride%20--hmp4.htm,https://fzmovies.net/imdb_images/corpse.bride.2005.jpg
Music,Hollywood,StreetDance 2,2012,BluRay,"After suffering humiliation by the crew Invincible, street dancer Ash (Hentschel) looks to gather the best dancers from around the world for a rematch....<more>",https://fzmovies.net/movie-StreetDance%202--hmp4.htm,https://fzmovies.net/imdb_images/StreetDance%202.jpg
Music,Hollywood,You Got Served,2004,BluRay,"In order to achieve their dream of opening a recording studio, two friends (Omarion, Houston) must first win their city's dance contest -- a fierce competition that pits them against a group of tough street dancers. ...<more>",https://fzmovies.net/movie-You%20Got%20Served%20--hmp4.htm,https://fzmovies.net/imdb_images/You.Got.Served.2004.jpg
Music,Hollywood,The High Note 2020,2020,BluRay,A superstar singer and her overworked personal assistant are presented with a choice that could alter the course of their respective careers.,https://fzmovies.net/movie-The%20High%20Note%202020--hmp4.htm,https://fzmovies.net/imdb_images/The.High.Note.2020.jpg
Music,Hollywood,Alvin and the Chipmunks,2007,BluRay,"In a tree farm, three musically inclined chipmunks, Alvin, Simon and Theodore, find their tree cut down and sent to Los Angeles. Once there, they meet the frustrated songwriter David Seville, and despite a poor house wrecking first impression, they impress him with their singing talent. Seeing the…Tags : california | dinner...<more>",https://fzmovies.net/movie-Alvin%20and%20the%20Chipmunks--hmp4.htm,https://fzmovies.net/imdb_images/Alvin.And.The.Chipmunks.2007.jpg
